timestep,state,rainfall,temperature,soil_moisture,irrigation,crop_biomass,pest_population,run_id
140,PRE_DROUGHT,0.9178194612226293,34.92034535781986,44.68030429855262,0.0,11.694623552372766,25.58425459844464,2
141,PRE_DROUGHT,2.226755528992963,32.59532669349852,41.68875803598384,0.0,11.601801926761286,23.522506999996278,2
142,DROUGHT_EXTREME,1.4539714537812316,28.785485982954352,38.534380024438455,0.0,11.977385947868685,21.622247976013426,2
143,NORMAL,13.070006188617707,24.456593668351253,67.68898781762927,20.0,12.697702067910095,19.879511760170306,2
144,NORMAL,3.9851493889081198,24.691610227548978,67.72097135644758,0.0,13.506202906399219,18.28532550644937,2
145,NORMAL,15.281907679562787,27.42533491515531,78.6118621524804,0.0,14.409933505907638,16.828410171770052,2
146,NORMAL,11.906473545929492,27.380969943381146,86.13422404381922,0.0,15.416871049764627,15.498175865089443,2
147,NORMAL,2.6557513630856837,27.742894247789902,84.3476906582732,0.0,16.535978857526057,14.284719798231853,2
148,NORMAL,10.112429570735614,27.638759796064896,90.03426239005734,0.0,17.777271152225353,13.17881591086222,2
149,NORMAL,5.633360754255428,21.17440495322761,92.27670696668962,0.0,19.151888249080216,12.17189827982077,2
150,NORMAL,4.0408934796957094,24.977727309960585,92.31733711165438,0.0,20.67218198211817,11.256040094858424,2
151,NORMAL,9.12042829875339,27.92497519806799,96.96515121736377,0.0,22.351811296749915,10.423929703086134,2
152,NORMAL,13.903828923127435,26.693213632108876,100.0,0.0,24.205847997140403,9.668844990475932,2
153,NORMAL,3.0146315936825783,25.76874578547957,98.88664223325736,0.0,26.25089264750353,8.984627178159846,2
154,NORMAL,20.77087668356785,26.637416835935532,100.0,0.0,28.505200582190756,8.365654962270051,2
155,NORMAL,8.095505763149868,23.464243209347075,100.0,0.0,30.98881787216502,7.80681981771384,2
156,NORMAL,10.552051743782329,26.100563777948878,100.0,0.0,33.72372691140043,7.303503218855704,2
157,NORMAL,4.843975115638609,28.106579615198775,100.0,0.0,36.73400100563461,6.85155650552413,2
158,NORMAL,11.373088695810761,25.106574307667,100.0,0.0,40.04596693892395,6.447284145277721,2
159,PRE_DROUGHT,1.7564680655664557,26.939506680219175,97.43751644798044,0.0,43.68837392039474,6.087431219765724,2
160,PRE_DROUGHT,6.943006170393196,26.36298752684754,100.0,0.0,47.692566518574196,5.769176105916544,2
161,NORMAL,7.304787341699072,20.42995156017686,100.0,0.0,52.09265809605427,5.490129549235811,2
162,NORMAL,18.23780636692256,30.8075293191094,100.0,0.0,54.77593800001349,5.242888771993854,2
163,NORMAL,27.090958007982543,21.213337278888613,100.0,0.0,59.88434804356238,5.0258847761738705,2
164,DROUGHT_EXTREME,1.6730903859974402,40.05997452773317,95.24430273790226,0.0,59.889459182271956,4.830170601304609,2
165,DROUGHT_EXTREME,0.5599481947881257,41.265339574074794,89.18202572987789,0.0,59.91755991073122,4.642083016646761,2
166,DROUGHT_EXTREME,1.1772996832271116,28.340501735246477,85.81126038578059,0.0,65.57746560402875,4.473658903464684,2
167,PRE_DROUGHT,1.4574859729940255,30.846536702329864,82.31711778480502,0.0,69.06465798930967,4.331002302050512,2
168,PRE_DROUGHT,2.2761773137397507,28.78383248523353,79.97197833653769,0.0,75.62453028623067,4.213651864456463,2
169,PRE_DROUGHT,5.629077195281686,29.40157228582877,80.87901612533642,0.0,82.81863921568704,4.12749183691979,2
170,PRE_DROUGHT,3.405203245742408,34.81943989116539,78.69003939945206,0.0,85.00520204116583,4.062132283729749,2
171,PRE_DROUGHT,6.716474930328168,29.96429384177488,80.59185034827993,0.0,93.10685726414286,4.018028974397649,2
172,PRE_DROUGHT,0.9527288504763318,31.446658484015718,76.48969064497051,0.0,97.73027955393268,3.999735269357977,2
173,DROUGHT_EXTREME,0.010957478334612513,39.259793253834495,70.1883862381322,0.0,97.91726558739848,3.991109135827018,2
174,DROUGHT_EXTREME,0.09579063752972629,32.92185197717949,64.99089161752379,0.0,101.78476161017527,3.990470441936059,2
175,PRE_DROUGHT,7.058535567788181,29.692771847131162,67.27440551613894,0.0,111.47432368317718,4.016512839674131,2
176,PRE_DROUGHT,0.5395083812618309,24.521176077001208,63.86865787292778,0.0,122.0626660838019,4.083562023526877,2
177,NORMAL,9.300414005415107,26.552532635609907,68.89473807324707,0.0,133.61791254635676,4.197531726818595,2
178,NORMAL,25.809399296031206,26.2186187914194,90.4811321457491,0.0,146.20825099192928,4.366578171452959,2
179,NORMAL,23.033018546199298,29.335528639202476,100.0,0.0,159.8995973489428,4.601877459202787,2
0,NORMAL,4.924724312388936,27.53170778142008,80.49762570113658,0.0,109.30141302623652,5.022736789241962,3
1,NORMAL,10.145082534579906,27.069421899609253,86.28793092327157,0.0,119.44522088975786,5.094344074712391,3
2,NORMAL,11.740658062358344,23.195710905139958,94.29511030630546,0.0,130.49085240567476,5.2213949464438,3
3,NORMAL,6.951026693696637,20.623291339364727,97.92488117877346,0.0,142.4963457951752,5.412920075924142,3
4,NORMAL,25.464259359838554,27.323553473234696,100.0,0.0,155.5157566105953,5.681217523779019,3
5,NORMAL,14.081235793852404,22.013920809685292,100.0,0.0,169.5953744915858,6.042990569847882,3
6,NORMAL,4.080823898544041,24.314827829894956,100.0,0.0,184.76823578391804,6.520954334289637,3
7,NORMAL,8.325120147662943,23.575593573951764,100.0,0.0,201.0461942009568,7.146112319831515,3
8,NORMAL,3.9814629255412815,19.555914524950737,100.0,0.0,210.7929976710903,7.931817236047393,3
9,NORMAL,6.382776425941481,26.372070488931065,100.0,0.0,228.57645018002484,8.921578235768699,3
10,NORMAL,18.832803002646674,26.57844804979503,100.0,0.0,247.25373814820685,10.213259320541814,3
11,NORMAL,9.880230290026311,23.906007714306085,100.0,0.0,266.6143474785271,11.906828313238767,3
12,NORMAL,10.950477620901925,26.933203619768168,100.0,0.0,286.315952687349,14.139642608441479,3
13,NORMAL,22.246458894742357,27.365949841404657,100.0,0.0,305.8321033658276,17.098508972769046,3
14,NORMAL,16.497881438029278,25.580077958421935,100.0,0.0,324.38797927243235,21.031949859508583,3
15,NORMAL,6.905462618874911,27.624543827882615,100.0,0.0,340.8926782355922,26.25718253494893,3
16,NORMAL,2.149021854793011,24.968835622191932,98.08591460926091,0.0,353.89281830326047,33.149853213974595,3
17,NORMAL,1.3813116515999202,21.50575631210195,95.96541938923625,0.0,361.5993915677506,42.0961936597017,3
18,NORMAL,16.581113192947402,25.845250478708838,100.0,0.0,362.0688697366834,53.384094855629726,3
19,NORMAL,12.33023623265515,23.001984765711757,100.0,0.0,353.614496500972,67.02882729039806,3
20,NORMAL,10.43674560225599,28.070550882628787,100.0,0.0,335.42259002683875,82.58728273539782,3
21,NORMAL,15.382396996542816,23.805566044304094,100.0,0.0,308.1369385682891,99.08643189387966,3
22,NORMAL,4.427588687258914,22.29095487828795,100.0,0.0,274.0124078709317,115.18365656757695,3
23,NORMAL,9.536840508753183,24.51388631917558,100.0,0.0,236.39846067257204,129.52683274296007,3
24,NORMAL,7.508280978040977,21.690980590816615,100.0,0.0,198.7777538423659,141.1141987015216,3
25,NORMAL,3.5030863556709475,32.75060469497615,98.21090887136879,0.0,155.8424483249816,149.0078255636878,3
26,NORMAL,28.371860558540753,20.673051140311586,100.0,0.0,127.05179600990947,153.3376104652508,3
27,DROUGHT_EXTREME,0.03449281283096376,24.954466474190045,96.01641409868843,0.0,103.005967858769,154.89802266975485,3
28,DROUGHT_EXTREME,0.01917244511983518,46.21169842971389,88.60363414926884,0.0,76.3709265313625,153.72529596386855,3
29,DROUGHT_EXTREME,0.04078279435122257,38.06188557330454,82.53126068015722,0.0,57.06712684976243,150.15167351995595,3
30,NORMAL,22.557144232952737,25.369719581156733,100.0,0.0,46.91157142086517,145.13491728274414,3
31,NORMAL,16.027583447794623,26.049389044475443,100.0,0.0,38.9889497659418,139.3129841476066,3
32,NORMAL,4.194007673184872,20.617471218844557,100.0,0.0,32.805161477102345,132.95072624986403,3
33,NORMAL,17.945272500880844,24.517532804145187,100.0,0.0,27.967231873942858,126.25882599206304,3
34,NORMAL,9.830904476458057,27.910190609102138,100.0,0.0,24.169614444007323,119.40297022870318,3
35,NORMAL,10.42134608334732,29.119969560053942,100.0,0.0,21.177899821276828,112.51223614792264,3
36,NORMAL,0.398992230865167,27.191290651916738,96.04377889112298,0.0,18.81356195958738,105.68620749025317,3
37,NORMAL,14.909324375076933,25.75477020874398,100.0,0.0,16.941077168771706,99.00079414753894,3
38,NORMAL,6.2374652436845075,25.23888606007517,100.0,0.0,15.457629105081784,92.51290900055825,3
39,NORMAL,21.49716952492808,30.995052806863583,100.0,0.0,13.72649537615635,86.243613039344,3
40,NORMAL,14.127109617960162,23.180293748212506,100.0,0.0,12.842643776212162,80.22827721268627,3
41,NORMAL,39.60115151440295,26.841621176444573,100.0,0.0,12.157677537381677,74.50735010763938,3
42,NORMAL,15.187088637881203,29.36720376134495,100.0,0.0,11.638220729731344,69.09146932351972,3
43,NORMAL,7.020266782779854,26.353034828065883,100.0,0.0,11.258859530486035,63.985063830638126,3
44,DROUGHT_EXTREME,0.12249486129852123,31.301522501428497,95.11143190551049,0.0,10.548342412188278,59.175678207865474,3
45,PRE_DROUGHT,7.229208602142589,25.859299438560047,98.20097041552333,0.0,10.402824412231537,54.66182935472792,3
46,PRE_DROUGHT,4.61489791477029,30.236832541769452,97.9754587359328,0.0,9.994584356765767,50.44030405328818,3
47,DROUGHT_EXTREME,0.007795529408293944,32.64743716244962,92.75705393883115,0.0,9.526949065993989,46.49229614320328,3
48,DROUGHT_EXTREME,0.00039493812881880947,41.42545084697493,86.12621947616194,0.0,8.800985094022906,42.80042014509122,3
49,PRE_DROUGHT,2.0564695956040078,30.464092996305027,83.30628928013024,0.0,8.638793496185317,39.360337249177114,3
50,NORMAL,8.866306968989978,25.90786142427235,88.02554791991847,0.0,8.852339800049617,36.17574140585887,3
51,NORMAL,12.982200482168121,21.730047153763348,97.52940196339425,0.0,9.126828717244516,33.23778963367999,3
52,NORMAL,4.334209804814274,25.271280135505283,97.81836177336558,0.0,9.463038062363324,30.531486429169355,3
53,DROUGHT_EXTREME,1.8522507502578012,27.53891673620397,95.26230103129258,0.0,9.862683665411696,28.042035794819057,3
54,DROUGHT_EXTREME,0.026650774549105676,37.5949233580959,89.2707977738543,0.0,9.497409212434029,25.74486937711459,3
55,DROUGHT_EXTREME,1.3026536017933454,25.21994815473934,86.53634347754583,0.0,9.989949523971264,23.627881080472974,3
56,NORMAL,6.253501906963353,24.280704148131225,88.90299221673742,0.0,10.550671269517196,21.687931066118704,3
57,NORMAL,6.712333047363655,26.399892696485963,91.38911413994819,0.0,11.184257636389756,19.912011141527177,3
58,NORMAL,6.853839237566604,24.814593399967855,94.27039817107412,0.0,11.896168495614432,18.28779708254179,3
59,NORMAL,8.222878058715276,19.386613366473796,99.38957307980026,0.0,12.22706336741917,16.79994799550039,3
60,NORMAL,5.736970898591572,29.95236573328438,100.0,0.0,13.082926597382807,15.438085777152686,3
61,NORMAL,5.476791750709021,24.861805575561153,100.0,0.0,14.035049777914775,14.195834236202753,3
62,NORMAL,8.953594495278415,21.77704870777022,100.0,0.0,15.092083573849107,13.063615099545576,3
63,NORMAL,10.774309025410535,16.50960641153719,100.0,0.0,15.370116196959241,12.027368654907038,3
64,NORMAL,7.2352910889774735,26.308691438928207,100.0,0.0,16.59619524682852,11.079517414895985,3
65,NORMAL,9.394807871833047,24.918551462829857,100.0,0.0,17.952283906339943,10.21770663733837,3
66,NORMAL,11.59484713541296,19.72292758781471,100.0,0.0,18.779764827320907,9.43179111913983,3
67,NORMAL,6.7829391774205225,21.774489431033537,100.0,0.0,20.37785070394032,8.715565528652682,3
68,NORMAL,5.5959003211975755,25.994761647619125,100.0,0.0,22.141751798903385,8.066154823498167,3
69,NORMAL,10.539914546481908,24.00345970770239,100.0,0.0,24.087659331638456,7.47803844767404,3
70,NORMAL,8.958607554434193,32.37616553412707,100.0,0.0,24.977817629423694,6.941974178134105,3
71,NORMAL,10.27500565731052,23.465958978930498,100.0,0.0,27.230560263760225,6.453752894083332,3
72,NORMAL,4.645089833978952,24.932152055998255,100.0,0.0,29.713330507409502,6.013490211574668,3
73,NORMAL,7.475566589566381,24.2204374238069,100.0,0.0,32.44873257113039,5.617382637520486,3
74,NORMAL,9.501735407179533,24.592913949538158,100.0,0.0,35.461556637699545,5.262021686144991,3
75,NORMAL,8.157838194132284,25.034722351098598,100.0,0.0,38.7789632790278,4.944376280912516,3
76,PRE_DROUGHT,0.9805179430161813,25.77625005212452,96.84832132464231,0.0,42.43067816009491,4.661779088571515,3
77,PRE_DROUGHT,3.23906567361188,30.341086300586586,95.22251404721756,0.0,44.83178695735318,4.4084662983782525,3
78,NORMAL,11.521071080524203,25.378897390101223,100.0,0.0,49.10015049481905,4.182523104065787,3
79,NORMAL,2.576979740670808,23.093691675019326,98.87291784277392,0.0,53.795212236836804,3.9857359102680916,3
80,NORMAL,6.612094526905645,20.235135469856857,100.0,0.0,58.9578728917008,3.8167465881993694,3
81,NORMAL,14.772944818629366,25.087717831325968,100.0,0.0,64.63258894252185,3.6745677068990075,3
82,NORMAL,5.586022077630842,29.458151996613424,100.0,0.0,70.86756890378963,3.5586112723979624,3
83,NORMAL,2.975721502997384,27.64378248387001,98.53704392429869,0.0,77.71494218711113,3.4687328362189622,3
84,NORMAL,14.68731173066675,31.187065153922426,100.0,0.0,81.81544792229603,3.3996596379301307,3
85,NORMAL,3.370974416219887,19.724439440982437,100.0,0.0,86.66118780784537,3.346772255343245,3
86,NORMAL,2.5016424225266523,30.003662230508706,97.68025524158541,0.0,91.96409421102285,3.3113429809384893,3
87,NORMAL,15.738205125773169,26.78503364589407,100.0,0.0,100.86963225107846,3.2993542861829046,3
88,PRE_DROUGHT,12.427190106485034,25.813565700746917,100.0,0.0,110.62655632426353,3.318004174719914,3
89,PRE_DROUGHT,0.13615869028689562,35.70172895619841,94.39228558266117,0.0,113.04896257792865,3.3572380855382495,3
90,DROUGHT_EXTREME,0.08599909750017744,34.9773286181892,88.8502788955388,0.0,116.06616074719297,3.406114462488651,3
91,DROUGHT_EXTREME,0.0027258780216072283,30.197317510670782,83.99339487818646,0.0,122.95963558403119,3.472655976938772,3
92,DROUGHT_EXTREME,0.513407743537972,41.86723337088074,77.76686144431795,0.0,123.3107377453538,3.5533610254524692,3
93,DROUGHT_EXTREME,0.8578147231765088,42.41982527575044,71.79565756377613,0.0,123.64245996015947,3.637160746458366,3
94,DROUGHT_EXTREME,0.07180729345007357,31.763052944784665,66.75395829004516,0.0,129.57298574737246,3.7344268406764667,3
95,DROUGHT_EXTREME,7.693873616028693e-06,34.469813238123095,61.20306501286374,0.0,133.3588037354624,3.8528580886664527,3
96,DROUGHT_EXTREME,1.2020163848962797,28.402056349621038,57.83045106775336,0.0,146.02770429659898,4.007255173143862,3
97,DROUGHT_EXTREME,0.16338088307488702,27.03604288916564,53.63648099835079,0.0,159.82017305380148,4.222803725938926,3
98,DROUGHT_EXTREME,1.6231902720213591,35.09278393235592,49.59995756278713,0.0,163.57490007052056,4.489132915695064,3
99,NORMAL,12.293407976129632,23.135229586345517,58.161454062159926,0.0,178.80034777357056,4.816678315498938,3
100,NORMAL,16.24025689846563,27.634412488466694,69.94067662196325,0.0,195.26431946299147,5.249524926964245,3
101,NORMAL,1.2354982837026285,26.61009906030887,66.87699103294563,0.0,212.99566830675178,5.818317786629126,3
102,NORMAL,2.7173857242748083,27.2942030152831,65.18079589867801,0.0,231.99084851560318,6.565880080862143,3
103,NORMAL,1.101241702893613,25.19642070958394,62.20384757587842,0.0,252.19576098959064,7.552522006188949,3
104,NORMAL,3.777583183207556,25.36035699283639,61.87260744398595,0.0,273.478965666393,8.863759463656356,3
105,NORMAL,8.021212719390983,22.83820162412737,66.18974176145377,0.0,295.5924857230314,10.621357670415968,3
106,NORMAL,27.9249241176265,31.193845691671797,89.0498852373147,0.0,305.66017567087215,12.921222099747851,3
107,NORMAL,5.498616674795493,26.842652261897094,90.18803971175991,0.0,327.2080397210209,15.94461665116594,3
108,NORMAL,20.976861643645847,21.953371267199273,100.0,0.0,347.73328812960705,20.04957127636356,3
109,NORMAL,18.444333989773153,21.905614034572988,100.0,0.0,365.94087594639757,25.626243406479063,3
110,NORMAL,4.118645120586407,25.76853654079444,99.92024118739053,0.0,380.0595654790572,33.15044746565313,3
111,NORMAL,20.47622015751251,27.71589504740818,100.0,0.0,387.86414621664386,43.12286180881924,3
112,NORMAL,8.72121367771944,20.52994418855294,100.0,0.0,386.92038453328405,55.91703528827085,3
113,NORMAL,4.0408824988873295,25.19895077276972,99.9310504734615,0.0,375.17482444709066,71.52807665079331,3
114,NORMAL,15.103363126755465,22.168333371795704,100.0,0.0,351.83979180689266,89.31334954516895,3
115,NORMAL,17.627209622220924,23.279789879493688,100.0,0.0,318.1652991733704,107.93262127808207,3
116,PRE_DROUGHT,10.436796984257471,28.88708095794011,100.0,0.0,277.46954993435935,125.64892175235788,3
117,PRE_DROUGHT,1.1046567073752396,29.39995484526936,96.33540319422008,0.0,234.1851210688909,140.8700449753031,3
118,PRE_DROUGHT,4.216705981873365,27.823621839200246,96.0482026558295,0.0,192.46134449692153,152.5851843161785,3
119,PRE_DROUGHT,1.8313680916570145,20.72646877266261,94.53142339148721,0.0,155.1621620446999,160.472615585371,3
120,PRE_DROUGHT,2.474425996263157,24.993085886999523,92.97593179589127,0.0,123.63105093483401,164.74021286653468,3
121,PRE_DROUGHT,0.19369846271981656,29.14530794169793,88.47755486753421,0.0,98.0131090021089,165.88500391375342,3
122,PRE_DROUGHT,0.15294470268716837,29.794909423471616,83.83995172882567,0.0,77.74780034459418,164.4987753909713,3
123,PRE_DROUGHT,1.830856383562155,17.1109750344083,82.92240938151707,0.0,58.83587000296954,160.96572483425922,3
124,PRE_DROUGHT,3.326183745405843,33.94789104577561,80.80095172996326,0.0,44.61111935061194,155.70247596197785,3
125,DROUGHT_EXTREME,0.013789574392035833,35.95789937535149,75.04864442717401,0.0,33.77529306040255,149.22822172574234,3
126,DROUGHT_EXTREME,1.0861691637562276,32.79563815545743,70.87865002773862,0.0,26.47756004023072,141.9989134710885,3
127,DROUGHT_EXTREME,0.04102932922130699,27.005878300892117,66.59301843070398,0.0,22.18915891872504,134.4238174368914,3
128,DROUGHT_EXTREME,0.21019026770666066,28.72149056584042,62.20267176212779,0.0,18.882186494094807,126.75186516331756,3
129,PRE_DROUGHT,5.594902986671311,28.940995318482962,63.16264374367441,0.0,16.316807381354764,119.10972766456418,3
130,PRE_DROUGHT,9.639476434992368,25.61107836306425,68.70100451231666,0.0,14.31585170115892,111.59339885799902,3
131,PRE_DROUGHT,1.539906701384542,30.63033375078677,65.33654981905104,0.0,12.279518603968558,104.25457381603078,3
132,NORMAL,8.606784366667885,25.186502590058748,69.91101954629254,0.0,11.094564307512226,97.1528100788135,3
133,NORMAL,8.109487316205815,22.34153105100193,74.44387893791425,0.0,10.164503632234082,90.34634400955547,3
134,NORMAL,15.155050565996975,24.83042538078009,85.62404233139462,0.0,9.43713512891451,83.85980596898521,3
135,NORMAL,1.7932765459957087,23.771208493896815,83.61213086151297,0.0,8.873324430817464,77.70839240518939,3
136,NORMAL,22.881962781343084,17.954077170501865,100.0,0.0,8.05658314644091,71.88755950136232,3
137,PRE_DROUGHT,9.74465526356917,20.611030699261793,100.0,0.0,7.753765800946286,66.40228773501568,3
138,PRE_DROUGHT,0.2908231283226338,27.704251354687024,95.85642441335915,0.0,7.54205745040668,61.261886285777045,3
139,DROUGHT_EXTREME,0.05416734746181324,38.02897137929711,89.82366180663804,0.0,6.793533273831804,56.44328913694927,3
140,PRE_DROUGHT,2.3612827223792197,24.246797539531002,88.30413915128536,0.0,6.736727192620816,51.94040487367876,3
141,NORMAL,4.743560870087159,29.988458117224276,88.24793053012654,0.0,6.73866388479956,47.75690262283712,3
142,NORMAL,5.989184870100393,27.484620844963615,89.83809438805774,0.0,6.795143830711532,43.878540680432664,3
143,PRE_DROUGHT,0.5330734658621084,23.239039766334162,86.65165819036478,0.0,6.903428065821701,40.290142685331276,3
144,DROUGHT_EXTREME,0.19496914477022287,38.232525576947275,80.72731175890269,0.0,6.466135650246573,36.9657228959729,3
145,DROUGHT_EXTREME,0.6993014104494683,34.34860643564716,75.92905931765972,0.0,6.255242026230083,33.885214131816454,3
146,NORMAL,8.61552640670323,29.60816259389246,79.80579805955634,0.0,6.4783529595939475,31.04438903530008,3
147,PRE_DROUGHT,1.4302510847571177,25.541675067329262,77.14805738965065,0.0,6.746063139930399,28.433781618653324,3
148,PRE_DROUGHT,1.00706078087144,32.15888380114152,73.00796119545439,0.0,6.731269239465984,26.033668807530493,3
149,DROUGHT_EXTREME,0.04171087869371202,35.64083992929319,67.3452184207453,0.0,6.592798959078052,23.824176200212634,3
150,PRE_DROUGHT,1.5908626506398456,33.782125162695934,63.52915929527693,0.0,6.5654157854055715,21.79186311775858,3
151,DROUGHT_EXTREME,1.2189970288687424,30.990141828599622,59.78810592623891,0.0,6.686899798562035,19.926561310427715,3
152,PRE_DROUGHT,6.501777188098017,33.40665697719851,60.943030902242675,0.0,6.725850429678486,18.216254315486317,3
153,PRE_DROUGHT,3.11469312453217,26.759847843464108,59.774708509947665,0.0,7.178173140383267,16.65156937312105,3
154,PRE_DROUGHT,8.111545838073782,26.20616176443654,63.691763566779684,0.0,7.683820593512803,15.224101118871536,3
155,DROUGHT_EXTREME,0.5560176233699197,38.767627844942524,58.04257766698123,0.0,7.538218106447625,13.917953323679415,3
156,DROUGHT_EXTREME,0.08739613910757214,25.279769902957625,54.08368610626191,0.0,8.111515735973379,12.723537721939557,3
157,DROUGHT_EXTREME,1.7576947211631617,28.6600902782843,51.25390656871329,0.0,8.748287548152215,11.636041532035232,3
158,PRE_DROUGHT,4.399152249937979,28.473798465991322,51.09525828828011,0.0,9.454588001822025,10.646454904474522,3
159,NORMAL,10.9311621171417,23.347741282085696,58.28901585409133,0.0,10.237148323887704,9.746455193785593,3
160,DROUGHT_EXTREME,1.5820801858784714,42.61328290197319,53.04948086767301,0.0,10.148784292362386,8.924237392707857,3
161,DROUGHT_EXTREME,0.5404726981771633,39.66228493326789,47.24076778473267,0.0,10.071498841976183,8.169562019143594,3
162,PRE_DROUGHT,5.487784887485265,23.90213933699765,48.90228453534908,0.0,10.932853935926861,7.4805794965714725,3
163,PRE_DROUGHT,2.662505405052376,29.334224533503242,46.868748360703755,0.0,11.835196389607106,6.854852538949851,3
164,DROUGHT_EXTREME,0.0046376989094411535,36.030386462027714,41.10511281209059,0.0,11.937415622568984,6.283950910982044,3
165,DROUGHT_EXTREME,0.2803588234122264,27.73047437585123,36.945947493782334,0.0,12.697946846070725,5.762476200369436,3
166,NORMAL,9.079911168437803,21.433775327103678,62.59427729036504,20.0,13.877432564894956,5.288861569428339,3
167,NORMAL,3.864847919763945,23.2000884745394,62.744535392896246,0.0,15.179976843486207,4.85975476650229,3
168,NORMAL,30.40793076092828,25.16448308646784,89.12309288982541,0.0,16.618123200994688,4.471212280436318,3
169,NORMAL,6.681669442667031,26.42587868324114,91.57310855511264,0.0,18.20570292365435,4.119647680725341,3
170,NORMAL,10.159105142453633,23.23440185505327,98.01132541181549,0.0,19.957961397126933,3.801804571421882,3
171,NORMAL,0.6177608678401284,21.33430216031039,95.21219162057436,0.0,21.89169635615027,3.514731660242206,3
172,NORMAL,20.1771691962602,26.95675718091387,100.0,0.0,24.025408938028203,3.255759963362233,3
173,NORMAL,7.014736960402834,19.48703525060133,100.0,0.0,25.429993303018357,3.0210913152868764,3
174,NORMAL,3.8709981469837724,28.7387599214631,99.26694994777095,0.0,27.933780490476476,2.8086582956115302,3
175,NORMAL,20.81125431143586,25.977088276679314,100.0,0.0,30.69564183230498,2.6179264956077954,3
176,NORMAL,24.14137249555372,23.29020139263981,100.0,0.0,33.74178123307909,2.44713943935517,3
177,NORMAL,9.4948995783071,25.580360920883383,100.0,0.0,37.10100258702318,2.2947411397638686,3
178,NORMAL,3.406014143631022,19.892236234630268,100.0,0.0,39.44429783069639,2.1579414515243047,3
179,PRE_DROUGHT,1.0283655435064005,31.248750379326697,96.01870480267974,0.0,41.62932768579608,2.033849221566744,3
0,PRE_DROUGHT,6.07700010168368,30.920733295889583,81.10494618770464,0.0,105.1165402320716,5.012576128379384,4
1,DROUGHT_EXTREME,0.0072159566112218985,29.76103733068646,76.32536915318268,0.0,114.88181268131773,5.062085986982427,4
2,DROUGHT_EXTREME,0.7116574167665872,34.626477965033324,71.4649664751008,0.0,117.81393345738903,5.144639284803504,4
3,DROUGHT_EXTREME,0.8003357133937208,26.735862696059343,67.96236529993622,0.0,128.69894045230015,5.264013989517632,4
4,PRE_DROUGHT,8.361646304014892,23.230868129508035,72.58315439831739,0.0,140.53141231354905,5.44696123409041,4
5,NORMAL,14.580484898682615,21.24419931667682,83.74068358766417,0.0,153.36548920230186,5.705315196704977,4
6,NORMAL,12.37110724257916,18.998707537304142,93.0486876556693,0.0,160.7968382057874,6.0362896281180225,4
7,NORMAL,12.045290203982928,28.524599215986772,100.0,0.0,175.21094955710538,6.455006354566929,4
8,NORMAL,16.275694223257037,24.626631700106508,100.0,0.0,190.70478639046124,7.004892344831902,4
9,NORMAL,10.490407229691288,22.05970948890056,100.0,0.0,207.27415305751921,7.721853223247671,4
10,NORMAL,8.84061403996362,27.551249592586984,100.0,0.0,224.87540299065228,8.655100423200635,4
11,NORMAL,13.486716132023972,21.64984067263448,100.0,0.0,243.40641531985267,9.87235099465029,4
12,NORMAL,10.708819287404417,18.8044271897808,100.0,0.0,252.3312871460174,11.410137483911141,4
13,NORMAL,5.585116547171756,19.212237493196902,100.0,0.0,261.37021221143124,13.297007767973426,4
14,NORMAL,6.686209878972916,22.24423033546042,100.0,0.0,279.87657283519866,15.69329256157196,4
15,NORMAL,7.321055460666766,31.442231250301674,100.0,0.0,285.85040734006,18.726641183418376,4
16,NORMAL,8.121426496136058,18.89313501464259,100.0,0.0,290.61727831231013,22.434911509391092,4
17,NORMAL,4.388017235383047,27.914285238415403,99.8568326084204,0.0,304.8159905904191,27.078531390748033,4
18,PRE_DROUGHT,3.1072143761460245,29.22169519440076,98.217317833723,0.0,316.3167715365424,33.01463316521004,4
19,PRE_DROUGHT,3.078002054421408,19.143751804011394,98.18387568137665,0.0,311.9026460113487,40.276289041058774,4
20,PRE_DROUGHT,3.623899844414889,29.037806534043952,97.08927073080584,0.0,314.3856055795626,48.92841788880945,4
21,PRE_DROUGHT,3.8038676589217126,33.587724208280726,95.43462654028056,0.0,294.27114417285145,58.73788803898751,4
22,PRE_DROUGHT,2.6607350499137534,30.438056110033614,93.15361627980576,0.0,275.5338960774678,69.04370059492355,4
23,PRE_DROUGHT,2.0499741803713527,20.544890958482938,91.87112139601761,0.0,261.72912746475976,79.73221189009806,4
24,PRE_DROUGHT,7.824461314011169,29.430256176217625,94.92511967967344,0.0,243.348735247569,90.51829804949914,4
25,PRE_DROUGHT,0.9174809037100434,20.766027716940055,92.47960905602481,0.0,221.56947246617023,100.77316579772129,4
26,DROUGHT_EXTREME,0.16133608873135605,38.455760737047044,86.4198584458703,0.0,181.3493412180331,109.15100177188046,4
27,DROUGHT_EXTREME,0.05726522323722736,31.497650988383047,81.39180288491298,0.0,153.1869226884731,114.97826003157452,4
28,DROUGHT_EXTREME,0.0032627544001996955,29.169435366628242,76.69220897232967,0.0,133.76850899433285,118.86114307503979,4
29,DROUGHT_EXTREME,0.032056023419523086,27.977984112638666,72.2178469519717,0.0,116.11919720530345,121.1210024037942,4
30,DROUGHT_EXTREME,0.5537665385134706,34.88715627988612,67.15725993706342,0.0,94.1913829261974,121.56026738606454,4
